config,PIECE_RADIUS,12.5
config,POWER_TO_VELOCITY,2.0
config,LINEAR_DAMPING,1.35
config,ANGULAR_DAMPING,0.0
config,VELOCITY_ITERATIONS,60
config,POSITION_ITERATIONS,60
frame,index,player,x,y,angle,vx,vy,av,speed,dist,arrowRot
29,5,1,-20.799789,48.877048,0.555128,-27.847952,50.832378,1.440888,57.960667,107.392975,-1.028139
29,6,1,-75.302879,-10.923950,1.216885,102.515190,-37.875988,0.000000,109.288406,104.179062,-0.353911
29,7,1,59.773026,11.196398,-0.647541,-92.238716,-121.955460,0.000000,152.908844,145.760193,-2.218337
30,0,2,19.270729,65.346771,-0.276645,-24.943415,-87.852089,0.000000,91.324501,89.013733,-1.847441
30,1,2,-4.446204,25.766819,3.049511,93.686630,-70.175476,1.440887,117.054611,72.620285,1.442229
30,2,2,48.644405,-47.243931,3.944860,-94.474586,91.157112,0.000000,131.282394,127.960571,2.374064
30,3,2,-5.504179,-24.461290,3.227412,64.136803,-34.127090,-0.237160,72.651138,93.554291,1.664785
30,4,1,-19.904934,2.058913,1.151048,-2.803006,98.981491,-0.237160,99.021172,74.809265,-0.411579
30,5,1,-21.253708,49.705612,0.579143,-27.235161,49.713818,1.440888,56.685249,107.392975,-1.028139
30,6,1,-73.631889,-11.541326,1.216885,100.259354,-37.042530,0.000000,106.883522,104.179062,-0.353911
30,7,1,58.269543,9.208533,-0.647541,-90.209015,-119.271843,0.000000,149.544098,145.760193,-2.218337
